Student_ID,Name,Domicile,Region,Gender,Age,Admission_Status
1898,Liu Adetokunbo,United States,New York,Male,36,Conditional
1899,David Santos,Japan,Tokyo,Male,29,Conditional
1900,Emeka Williams,India,Tamil Nadu,Male,24,Conditional
1901,Adeola Jones,Nigeria,Abuja,Female,44,Conditional
1902,Emily Chen,UK,London,Male,40,Unconditional
1903,James Adetokunbo,Brazil,São Paulo,Male,23,Conditional
1904,Liu Osei,Germany,Bavaria,Female,33,Conditional
1905,Liu Kim,Germany,Bavaria,Female,26,Conditional
1906,Sofia Jones,United States,New York,Male,42,Conditional
1907,Jessica Chukwu,Germany,Berlin,Female,38,Conditional
1908,Kwame Adetokunbo,United States,New York,Female,35,Unconditional
1909,Ahmed Jones,China,Beijing,Female,28,Unconditional
1910,Fatima Patel,United States,New York,Male,30,Conditional
1911,Fatoumata Garcia,Nigeria,Abuja,Female,27,Conditional
1912,Jane Nwosu,UK,Edinburgh,Male,31,Conditional
1913,Jessica Osei,Canada,Quebec,Female,31,Unconditional
1914,Chinonso Adams,Brazil,São Paulo,Male,44,Conditional
1915,Amina Müller,Australia,New South Wales,Male,30,Conditional
1916,John Patel,Japan,Tokyo,Female,40,Unconditional
1917,Chinonso Ali,Nigeria,Abuja,Female,30,Unconditional
1918,James Williams,Brazil,Rio de Janeiro,Male,33,Conditional
1919,Katie Okwuosa,Canada,Quebec,Male,29,Conditional
1920,Kwame Chen,India,Maharashtra,Female,33,Conditional
1921,Liu Kim,Australia,New South Wales,Male,28,Unconditional
1922,Amina Okafor,Brazil,Rio de Janeiro,Female,40,Conditional
1923,Jessica Santos,Canada,Quebec,Female,42,Unconditional
1924,Chen Jones,Nigeria,Abuja,Male,32,Conditional
1925,Adeola Jones,Canada,Quebec,Male,43,Unconditional
1926,Emily Miller,China,Shanghai,Female,41,Conditional
1927,Adeola Chukwu,Nigeria,Abuja,Male,26,Unconditional
1928,Adeola Rodriguez,China,Shanghai,Female,23,Conditional
1929,Jane Patel,Australia,Victoria,Female,25,Conditional
1930,Laila Smith,Nigeria,Lagos,Female,30,Unconditional
1931,Ngozi Okafor,Germany,Berlin,Male,38,Unconditional
1932,Carlos Davis,China,Beijing,Female,29,Unconditional
1933,John Adetokunbo,China,Shanghai,Female,33,Conditional
1934,Ahmed Santos,Japan,Osaka,Female,23,Conditional
1935,John Adetokunbo,Brazil,São Paulo,Female,41,Unconditional
1936,Chris Ali,India,Maharashtra,Male,26,Unconditional
1937,Sarah Jones,Germany,Bavaria,Male,38,Conditional
1938,Paschal Martinez,Brazil,Rio de Janeiro,Male,39,Conditional
1939,James Kumar,UK,London,Male,38,Conditional
1940,Liu Adams,Germany,Bavaria,Female,25,Conditional
1941,Tunde Miller,Nigeria,Lagos,Male,27,Conditional
1942,Paschal Martinez,United States,California,Female,40,Conditional
1943,Sarah Johnson,Japan,Tokyo,Female,43,Conditional
1944,Chijioke Nwosu,Nigeria,Lagos,Male,22,Unconditional
1945,David Smith,United States,New York,Female,43,Unconditional
1946,Chen Smith,India,Delhi,Male,32,Unconditional
1947,John Uzoegwu,China,Shanghai,Female,44,Unconditional
1948,Adeola Brown,Japan,Osaka,Female,33,Conditional
1949,Tunde Osei,Nigeria,Abuja,Female,26,Conditional
1950,Paschal Kumar,Japan,Osaka,Male,24,Conditional
1951,Fatoumata Chen,Japan,Tokyo,Female,37,Unconditional
1952,Emeka Rodriguez,Germany,Berlin,Male,26,Conditional
1953,Adeola Brown,Nigeria,Lagos,Male,27,Unconditional
1954,Adeola Smith,China,Beijing,Male,32,Conditional
1955,Sofia Kumar,United States,New York,Male,41,Unconditional
1956,Paschal Adams,United States,California,Male,31,Unconditional
1957,Emeka Rodriguez,Japan,Osaka,Male,34,Unconditional
1958,Paschal Osei,Japan,Osaka,Female,35,Conditional
1959,John Chen,China,Shanghai,Female,37,Conditional
1960,Amina Johnson,Japan,Osaka,Female,27,Unconditional
1961,Laila Johnson,Japan,Osaka,Male,28,Unconditional
1962,Liu Cheng,Japan,Osaka,Male,30,Conditional
1963,Liu Chen,Australia,Victoria,Male,36,Conditional
1964,Ngozi Okafor,Brazil,Rio de Janeiro,Male,32,Conditional
1965,Ngozi Okwuosa,Brazil,São Paulo,Female,35,Conditional
1966,Adeola Garcia,India,Tamil Nadu,Female,43,Conditional
1967,Amina Uzoegwu,Canada,Ontario,Male,44,Unconditional
1968,Adeola Patel,Canada,Quebec,Male,34,Unconditional
1969,Liu Patel,Germany,Berlin,Female,32,Unconditional
1970,James Kumar,Germany,Berlin,Male,42,Conditional
1971,Emeka Okwuosa,Canada,Ontario,Female,41,Conditional
1972,Ahmed Kumar,Japan,Osaka,Male,26,Conditional
1973,Priya Miller,Germany,Bavaria,Female,26,Conditional
1974,Emily Patel,India,Tamil Nadu,Female,38,Conditional
1975,David Cheng,Japan,Osaka,Male,33,Unconditional
1976,David Brown,India,Delhi,Male,35,Conditional
1977,Kwame Chen,Brazil,Rio de Janeiro,Male,28,Conditional
1978,Chris Martinez,UK,London,Female,23,Conditional
1979,Chinonso Nwosu,Brazil,Rio de Janeiro,Male,44,Conditional
1980,Fatoumata Nguyen,China,Beijing,Male,24,Unconditional
1981,Emily Silva,UK,Edinburgh,Female,32,Unconditional
1982,Fatima Santos,UK,London,Female,42,Unconditional
1983,Ifeoma Williams,Canada,Quebec,Male,29,Conditional
1984,Chris Kumar,Japan,Tokyo,Male,44,Unconditional
1985,Amina Jones,Germany,Berlin,Male,26,Conditional
1986,Chen Okafor,UK,Edinburgh,Male,39,Unconditional
1987,Sofia Ali,Nigeria,Abuja,Female,25,Conditional
1988,Paschal Patel,China,Shanghai,Male,24,Conditional
1989,Tunde Okafor,China,Shanghai,Female,37,Conditional
1990,Sofia Kim,Brazil,São Paulo,Female,42,Unconditional
1991,Tunde Martinez,Germany,Berlin,Female,43,Conditional
1992,Michael Patel,Canada,Quebec,Female,34,Conditional
1993,Sarah Uzoegwu,Australia,New South Wales,Male,29,Conditional
1994,Jessica Miller,Australia,New South Wales,Male,27,Unconditional
1995,Jessica Chen,Brazil,São Paulo,Female,42,Unconditional
1996,Ahmed Brown,India,Delhi,Female,44,Unconditional
1997,Sarah Davis,Canada,Ontario,Female,25,Conditional
1998,Liu Osei,UK,Edinburgh,Female,32,Unconditional
1999,Chijioke Smith,UK,London,Female,44,Unconditional
2000,Emily Chen,Canada,Ontario,Male,42,Unconditional
2001,Amina Uzoegwu,Japan,Tokyo,Female,35,Conditional
2002,John Johnson,UK,Yorkshire,Female,38,Conditional
2003,Jane Johnson,China,Shanghai,Male,35,Conditional
2004,James Kim,United States,California,Male,42,Unconditional
2005,Fatoumata Brown,Nigeria,Lagos,Male,29,Conditional
2006,Kwame Cheng,Nigeria,Lagos,Male,31,Conditional
2007,Jessica Jones,Australia,Victoria,Male,29,Conditional
2008,Laila Davis,China,Shanghai,Male,26,Unconditional
2009,Emily Martinez,Nigeria,Lagos,Female,37,Conditional
2010,Maria Patel,UK,Edinburgh,Male,35,Conditional
2011,Liu Müller,Germany,Berlin,Female,43,Unconditional
2012,Sofia Williams,China,Beijing,Male,27,Unconditional
2013,Priya Chukwu,UK,Edinburgh,Female,43,Unconditional
2014,Fatima Silva,Germany,Berlin,Female,24,Unconditional
2015,Fatoumata Uzoegwu,India,Tamil Nadu,Male,30,Unconditional
2016,Adeola Garcia,Canada,Ontario,Male,40,Unconditional
2017,Fatima Johnson,China,Shanghai,Male,44,Conditional
2018,Fatima Johnson,Germany,Berlin,Female,24,Unconditional
2019,Omar Santos,UK,London,Male,26,Conditional
2020,Chen Santos,India,Tamil Nadu,Male,31,Conditional
2021,Fatima Okafor,China,Shanghai,Male,40,Unconditional
2022,Omar Nguyen,United States,New York,Female,25,Conditional
2023,Fatoumata Chukwu,Nigeria,Abuja,Female,39,Unconditional
2024,Amina Cheng,Australia,Victoria,Female,38,Conditional
2025,Chinonso Jones,Brazil,Rio de Janeiro,Male,29,Unconditional
2026,Jane Cheng,UK,London,Male,27,Conditional
2027,Emily Nwosu,United States,California,Male,36,Unconditional
2028,Chen Williams,India,Tamil Nadu,Male,29,Unconditional
2029,Michael Miller,Australia,Victoria,Female,39,Conditional
2030,Amina Chukwu,Nigeria,Lagos,Male,29,Conditional
2031,Katie Patel,United States,California,Female,37,Unconditional
2032,Fatima Kumar,United States,New York,Female,38,Conditional
2033,Fatima Miller,China,Shanghai,Male,39,Unconditional
2034,Maria Santos,Germany,Berlin,Male,43,Unconditional
2035,John Santos,Australia,Victoria,Female,38,Conditional
2036,Michael Müller,Japan,Osaka,Female,32,Conditional
2037,Katie Martinez,United States,New York,Male,42,Conditional
2038,Ali Jones,Nigeria,Abuja,Female,24,Conditional
2039,John Rodriguez,UK,Yorkshire,Male,31,Conditional
2040,Chinonso Davis,Japan,Osaka,Female,22,Unconditional
2041,Ali Garcia,Canada,Quebec,Male,40,Unconditional
2042,Liu Chen,India,Tamil Nadu,Male,23,Conditional
2043,John Okwuosa,Germany,Bavaria,Male,36,Conditional
2044,Liu Nwosu,United States,New York,Male,36,Conditional
2045,Ifeoma Müller,Germany,Bavaria,Female,39,Conditional
2046,Chris Cheng,Nigeria,Lagos,Female,22,Unconditional
2047,Chinonso Martinez,Japan,Tokyo,Female,27,Unconditional
2048,Carlos Santos,China,Beijing,Male,24,Unconditional
2049,Emeka Martinez,Canada,Quebec,Male,41,Unconditional
2050,Jane Garcia,Germany,Bavaria,Female,22,Unconditional
2051,Kwame Garcia,India,Tamil Nadu,Male,31,Conditional
2052,Liu Johnson,Brazil,Rio de Janeiro,Male,30,Conditional
2053,Chijioke Nguyen,Germany,Berlin,Male,23,Conditional
2054,Chen Nwosu,Australia,New South Wales,Female,33,Unconditional
2055,James Brown,Japan,Tokyo,Female,26,Unconditional
2056,Sofia Uzoegwu,United States,California,Female,26,Unconditional
2057,Omar Okwuosa,United States,California,Female,27,Conditional
2058,Adeola Osei,UK,Edinburgh,Female,39,Unconditional
2059,Omar Okwuosa,United States,New York,Male,26,Conditional
2060,Fatima Brown,Brazil,São Paulo,Male,25,Conditional
2061,Priya Kim,India,Delhi,Female,39,Unconditional
2062,Emeka Kumar,China,Beijing,Female,36,Conditional
2063,Chen Garcia,UK,Edinburgh,Male,41,Unconditional
2064,Chen Santos,India,Maharashtra,Male,22,Unconditional
2065,John Miller,Brazil,São Paulo,Male,28,Conditional
2066,Jessica Miller,India,Maharashtra,Female,27,Conditional
2067,Chen Williams,Brazil,São Paulo,Male,34,Unconditional
2068,Adeola Cheng,Brazil,Rio de Janeiro,Male,29,Conditional
2069,Ali Williams,Japan,Osaka,Male,36,Unconditional
2070,Chijioke Silva,China,Beijing,Female,29,Unconditional
2071,Emily Williams,Australia,Victoria,Male,22,Unconditional
2072,Jane Adams,Brazil,São Paulo,Female,33,Unconditional
2073,Ngozi Nguyen,China,Shanghai,Female,33,Conditional
2074,Tunde Nwosu,United States,New York,Female,38,Conditional
2075,Chinonso Rodriguez,Brazil,Rio de Janeiro,Male,44,Conditional
2076,Priya Osei,Nigeria,Lagos,Female,44,Unconditional
2077,David Smith,Japan,Osaka,Female,33,Conditional
2078,Fatima Müller,Japan,Osaka,Male,25,Unconditional
2079,Maria Adams,Canada,Ontario,Female,34,Unconditional
2080,Emily Adams,Germany,Bavaria,Female,28,Conditional
2081,Chijioke Chen,Japan,Osaka,Female,43,Unconditional
2082,Emeka Adetokunbo,Germany,Berlin,Female,25,Unconditional
2083,Jane Okafor,Germany,Berlin,Female,34,Conditional
2084,James Okafor,India,Maharashtra,Male,39,Unconditional
2085,Tunde Santos,Australia,Victoria,Female,38,Conditional
2086,Tunde Garcia,Germany,Berlin,Female,31,Conditional
2087,Maria Williams,India,Maharashtra,Male,38,Conditional
2088,Michael Davis,Japan,Tokyo,Male,37,Conditional
2089,Fatoumata Davis,Nigeria,Lagos,Male,23,Conditional
2090,Michael Osei,Japan,Tokyo,Female,32,Conditional
2091,Amina Martinez,China,Shanghai,Male,41,Conditional
2092,Emeka Silva,Japan,Tokyo,Female,30,Unconditional
2093,Michael Patel,Brazil,São Paulo,Female,38,Conditional
2094,Chinonso Martinez,United States,California,Female,25,Conditional
2095,Fatima Smith,Brazil,Rio de Janeiro,Female,42,Conditional
2096,Ifeoma Johnson,Australia,Victoria,Male,32,Conditional
2097,Kwame Nwosu,UK,Yorkshire,Male,39,Unconditional
2098,Michael Williams,Japan,Tokyo,Female,23,Unconditional
2099,Kwame Rodriguez,United States,California,Male,29,Conditional
2100,Chinonso Chukwu,India,Delhi,Female,41,Conditional
2101,Chen Johnson,Canada,Ontario,Female,23,Conditional
2102,Ali Patel,Nigeria,Abuja,Female,31,Conditional
2103,Michael Martinez,Nigeria,Lagos,Female,27,Unconditional
2104,James Brown,China,Shanghai,Male,41,Unconditional
2105,James Uzoegwu,China,Shanghai,Male,28,Unconditional
2106,Fatima Uzoegwu,Germany,Bavaria,Female,39,Conditional
2107,Katie Smith,United States,New York,Female,25,Unconditional
2108,Jessica Okafor,Australia,New South Wales,Male,39,Conditional
2109,Carlos Brown,Canada,Quebec,Male,23,Conditional
2110,Ifeoma Jones,Germany,Bavaria,Male,33,Conditional
2111,Chijioke Osei,UK,London,Female,40,Unconditional
2112,Fatima Okwuosa,Japan,Osaka,Male,35,Unconditional
2113,Fatoumata Ali,Germany,Bavaria,Male,26,Conditional
2114,Chris Smith,Brazil,Rio de Janeiro,Female,36,Unconditional
2115,Ali Nguyen,United States,California,Female,28,Conditional
2116,Tunde Nwosu,Japan,Tokyo,Male,29,Unconditional
2117,Adeola Nwosu,Germany,Berlin,Female,30,Unconditional
2118,James Nwosu,Germany,Berlin,Female,33,Unconditional
2119,Amina Smith,Brazil,Rio de Janeiro,Male,34,Conditional
2120,Carlos Okafor,Germany,Bavaria,Female,39,Unconditional
2121,Ali Patel,India,Tamil Nadu,Male,34,Conditional
2122,David Okafor,UK,Yorkshire,Male,44,Unconditional
2123,Ahmed Cheng,Brazil,Rio de Janeiro,Male,35,Unconditional
2124,Sarah Jones,China,Shanghai,Male,22,Unconditional
2125,Chen Brown,United States,New York,Female,41,Conditional
2126,Adeola Nguyen,Brazil,São Paulo,Male,28,Conditional
2127,Chinonso Adams,Japan,Osaka,Male,22,Unconditional
2128,Fatima Okafor,Australia,New South Wales,Male,44,Conditional
2129,Ali Patel,UK,London,Female,39,Unconditional
2130,Katie Santos,UK,Edinburgh,Male,29,Unconditional
2131,Emeka Johnson,Japan,Osaka,Female,33,Unconditional
2132,Ahmed Kumar,Japan,Osaka,Male,26,Conditional
2133,Ali Jones,Australia,New South Wales,Female,37,Conditional
2134,Maria Okafor,Germany,Bavaria,Male,33,Conditional
2135,David Williams,Nigeria,Lagos,Male,27,Unconditional
2136,Ifeoma Miller,India,Delhi,Male,41,Unconditional
2137,Priya Okwuosa,India,Delhi,Female,42,Unconditional
2138,David Williams,Nigeria,Abuja,Female,26,Conditional
2139,Ali Williams,Australia,Victoria,Male,38,Conditional
2140,Ali Uzoegwu,UK,Yorkshire,Male,36,Conditional
2141,Michael Ali,Australia,New South Wales,Female,28,Conditional
2142,Emeka Müller,Australia,Victoria,Female,37,Conditional
2143,Emeka Garcia,China,Shanghai,Female,41,Unconditional
2144,Maria Miller,Nigeria,Abuja,Female,42,Unconditional
2145,Ahmed Santos,Nigeria,Abuja,Female,27,Conditional
2146,Omar Jones,United States,New York,Male,33,Conditional
2147,Katie Brown,Brazil,São Paulo,Male,31,Conditional
2148,Fatoumata Kumar,Japan,Tokyo,Male,42,Conditional
2149,Paschal Chukwu,Canada,Ontario,Male,23,Conditional
2150,Sofia Adetokunbo,Japan,Tokyo,Female,40,Conditional
2151,Fatoumata Williams,India,Maharashtra,Male,43,Unconditional
2152,Chinonso Martinez,Germany,Berlin,Male,29,Conditional
2153,Ali Williams,Japan,Osaka,Female,32,Unconditional
2154,Omar Patel,Nigeria,Abuja,Female,36,Conditional
2155,Priya Smith,Germany,Berlin,Female,32,Conditional
2156,Sofia Nguyen,Nigeria,Abuja,Male,30,Unconditional
2157,James Kim,China,Shanghai,Male,42,Conditional
2158,Fatoumata Nwosu,Germany,Berlin,Female,32,Unconditional
2159,Chen Okwuosa,Japan,Osaka,Female,32,Unconditional
2160,Ali Brown,UK,Yorkshire,Female,23,Unconditional
2161,Kwame Martinez,Nigeria,Lagos,Female,33,Unconditional
2162,Kwame Santos,UK,Yorkshire,Female,33,Unconditional
2163,James Ali,Canada,Ontario,Male,42,Unconditional
2164,Katie Nguyen,Nigeria,Lagos,Male,33,Conditional
2165,Chris Chukwu,United States,California,Male,26,Conditional
2166,Carlos Nwosu,China,Shanghai,Male,33,Unconditional
2167,Chris Davis,India,Tamil Nadu,Male,38,Unconditional
2168,Chijioke Nwosu,Germany,Bavaria,Female,25,Unconditional
2169,Tunde Rodriguez,Nigeria,Abuja,Male,26,Conditional
2170,Emily Santos,Japan,Tokyo,Male,44,Unconditional
2171,Katie Cheng,Nigeria,Abuja,Female,42,Conditional
2172,Kwame Kumar,United States,California,Female,43,Unconditional
2173,Amina Jones,India,Maharashtra,Male,23,Unconditional
2174,Katie Patel,Australia,Victoria,Male,26,Unconditional
2175,Fatoumata Nwosu,Brazil,Rio de Janeiro,Male,36,Unconditional
2176,Fatoumata Patel,Canada,Quebec,Male,29,Conditional
2177,Adeola Adetokunbo,Japan,Osaka,Male,42,Conditional
2178,Chris Nwosu,Germany,Bavaria,Female,34,Unconditional
2179,Katie Müller,Australia,Victoria,Female,23,Conditional
2180,Laila Smith,China,Shanghai,Female,43,Unconditional
2181,Chinonso Okwuosa,Germany,Berlin,Male,31,Unconditional
2182,Amina Johnson,China,Beijing,Female,23,Conditional
2183,Amina Chen,Japan,Osaka,Female,35,Unconditional
2184,Ngozi Davis,China,Shanghai,Female,44,Conditional
2185,Katie Miller,UK,London,Female,35,Unconditional
2186,Chinonso Patel,Canada,Quebec,Male,25,Unconditional
2187,Tunde Cheng,Australia,Victoria,Male,23,Conditional
2188,Priya Williams,Nigeria,Lagos,Female,23,Unconditional
2189,Amina Santos,Japan,Tokyo,Male,24,Conditional
2190,Maria Rodriguez,Canada,Quebec,Female,40,Unconditional
2191,Sarah Nwosu,India,Delhi,Female,31,Conditional
2192,Priya Jones,Canada,Quebec,Male,32,Unconditional
2193,Fatima Miller,United States,California,Female,41,Unconditional
2194,Tunde Patel,Nigeria,Abuja,Male,43,Unconditional
2195,Tunde Rodriguez,United States,New York,Female,44,Conditional
2196,Liu Nguyen,Nigeria,Lagos,Female,43,Unconditional
2197,Chen Smith,UK,London,Male,35,Conditional
2198,Chris Miller,UK,Yorkshire,Male,42,Unconditional
2199,Sofia Uzoegwu,Nigeria,Lagos,Male,42,Unconditional
2200,Laila Osei,China,Beijing,Male,30,Unconditional
2201,Chen Adetokunbo,China,Beijing,Male,32,Conditional
2202,Priya Patel,UK,London,Female,33,Unconditional
2203,Emeka Rodriguez,Brazil,Rio de Janeiro,Male,36,Conditional
2204,Ali Silva,Canada,Ontario,Male,36,Unconditional
2205,Chen Kumar,Japan,Tokyo,Female,31,Unconditional
2206,Emeka Jones,United States,New York,Male,36,Conditional
2207,Kwame Martinez,Brazil,São Paulo,Female,31,Conditional
2208,Omar Uzoegwu,Germany,Bavaria,Male,33,Unconditional
2209,Michael Nwosu,India,Delhi,Male,33,Unconditional
2210,Amina Davis,Brazil,Rio de Janeiro,Male,39,Unconditional
2211,Jane Kumar,United States,New York,Male,32,Unconditional
2212,Jane Brown,Australia,New South Wales,Female,24,Conditional
2213,Adeola Jones,China,Beijing,Male,34,Conditional
2214,Chris Chukwu,UK,Yorkshire,Male,39,Conditional
2215,Ngozi Ali,Japan,Osaka,Female,26,Unconditional
2216,Chinonso Santos,Brazil,Rio de Janeiro,Female,42,Unconditional
2217,Emeka Nwosu,China,Beijing,Female,42,Conditional
2218,Sofia Silva,Australia,New South Wales,Female,27,Conditional
2219,Adeola Kumar,India,Delhi,Female,28,Conditional
2220,Laila Kumar,Brazil,São Paulo,Male,22,Unconditional
2221,Amina Müller,China,Beijing,Male,36,Unconditional
2222,Ifeoma Patel,Germany,Berlin,Female,41,Conditional
2223,Chijioke Kim,Nigeria,Lagos,Female,42,Conditional
2224,Maria Miller,United States,California,Female,39,Unconditional
2225,Sofia Okwuosa,United States,New York,Female,22,Unconditional
2226,James Okafor,India,Maharashtra,Female,24,Conditional
2227,Chen Garcia,China,Shanghai,Male,33,Unconditional
2228,James Kumar,Germany,Berlin,Male,33,Conditional
2229,Laila Brown,UK,Edinburgh,Female,40,Conditional
2230,Chris Okwuosa,India,Maharashtra,Female,29,Unconditional
2231,Kwame Nguyen,Japan,Osaka,Female,33,Conditional
2232,Ngozi Brown,Nigeria,Lagos,Male,37,Unconditional
2233,Ali Williams,China,Shanghai,Female,26,Unconditional
2234,Emily Johnson,Australia,Victoria,Female,31,Conditional
2235,Sofia Cheng,Germany,Bavaria,Female,35,Conditional
2236,Emily Silva,UK,Edinburgh,Female,29,Unconditional
2237,Adeola Chen,Canada,Ontario,Female,28,Conditional
2238,James Martinez,UK,Edinburgh,Male,33,Unconditional
2239,Jane Adetokunbo,India,Delhi,Female,34,Conditional
2240,John Nwosu,Nigeria,Lagos,Male,22,Unconditional
2241,Chris Nguyen,Brazil,São Paulo,Female,41,Conditional
2242,Emily Miller,Japan,Osaka,Female,42,Conditional
2243,Jessica Smith,United States,New York,Female,43,Unconditional
2244,Omar Jones,Nigeria,Abuja,Female,36,Unconditional
2245,Chris Jones,Nigeria,Lagos,Female,44,Unconditional
2246,Jane Chukwu,Brazil,São Paulo,Male,43,Unconditional
2247,Michael Adams,Japan,Osaka,Female,24,Unconditional
2248,Maria Adetokunbo,United States,New York,Female,43,Unconditional
2249,David Johnson,India,Delhi,Female,24,Conditional
2250,James Martinez,Nigeria,Abuja,Male,40,Conditional
2251,Kwame Nguyen,India,Maharashtra,Male,44,Unconditional
2252,Sofia Davis,UK,Yorkshire,Male,26,Unconditional
2253,Ali Okafor,China,Beijing,Male,34,Conditional
2254,Ali Adetokunbo,Nigeria,Lagos,Male,31,Unconditional
2255,Jessica Martinez,Brazil,São Paulo,Male,39,Conditional
2256,Carlos Cheng,China,Beijing,Female,36,Unconditional
2257,Chijioke Adams,Brazil,São Paulo,Male,26,Unconditional
2258,John Rodriguez,UK,Yorkshire,Male,28,Unconditional
2259,Priya Jones,Nigeria,Lagos,Female,44,Conditional
2260,Katie Smith,Nigeria,Lagos,Female,37,Unconditional
2261,Chen Nwosu,Brazil,São Paulo,Male,39,Unconditional
2262,Adeola Nguyen,UK,London,Male,27,Conditional
2263,Chen Uzoegwu,United States,California,Female,37,Conditional
2264,Adeola Williams,China,Beijing,Male,24,Conditional
2265,Sofia Williams,United States,California,Female,34,Unconditional
2266,John Jones,UK,Yorkshire,Male,28,Unconditional
2267,Omar Nwosu,Brazil,São Paulo,Female,37,Unconditional
2268,Ifeoma Kumar,Australia,New South Wales,Female,36,Conditional
2269,Liu Okwuosa,UK,London,Male,38,Unconditional
2270,Fatima Garcia,Germany,Berlin,Male,33,Unconditional
2271,Jane Adams,Brazil,São Paulo,Female,36,Unconditional
2272,Chris Ali,Nigeria,Abuja,Male,43,Unconditional
2273,Chijioke Nwosu,China,Shanghai,Female,36,Conditional
2274,Omar Ali,Canada,Quebec,Female,22,Unconditional
2275,Jessica Rodriguez,Canada,Quebec,Male,39,Unconditional
2276,Chijioke Davis,Canada,Quebec,Female,23,Unconditional
2277,Maria Chen,United States,New York,Male,24,Conditional
2278,David Jones,Australia,Victoria,Female,25,Conditional
2279,Chinonso Garcia,Canada,Quebec,Male,23,Unconditional
2280,Jessica Johnson,United States,California,Female,25,Unconditional
2281,Priya Okwuosa,UK,London,Male,39,Unconditional
2282,Jessica Rodriguez,Japan,Tokyo,Male,24,Unconditional
2283,Fatima Uzoegwu,India,Delhi,Female,24,Unconditional
2284,Chijioke Kumar,United States,New York,Male,34,Conditional
2285,Fatoumata Smith,Australia,Victoria,Male,28,Conditional
2286,Tunde Müller,India,Delhi,Male,31,Conditional
2287,James Nguyen,Canada,Quebec,Male,39,Unconditional
2288,John Kumar,United States,California,Male,31,Unconditional
2289,Sarah Nwosu,Germany,Berlin,Female,28,Conditional
2290,Michael Nguyen,Brazil,São Paulo,Female,36,Unconditional
2291,Priya Chukwu,Germany,Berlin,Male,26,Unconditional
2292,David Jones,India,Tamil Nadu,Male,37,Unconditional
2293,Paschal Smith,China,Beijing,Male,30,Conditional
2294,Fatima Nguyen,Brazil,Rio de Janeiro,Male,36,Unconditional
2295,Jessica Kumar,United States,California,Male,24,Unconditional
2296,Fatima Adetokunbo,Brazil,São Paulo,Female,26,Unconditional
2297,Laila Brown,Germany,Bavaria,Female,40,Conditional
2298,Fatima Miller,China,Beijing,Female,25,Conditional
2299,Chris Kim,Germany,Berlin,Male,34,Unconditional
2300,Maria Davis,Japan,Tokyo,Male,25,Conditional
2301,John Okwuosa,China,Beijing,Male,31,Unconditional
2302,Emily Ali,Nigeria,Abuja,Male,26,Unconditional
2303,Fatoumata Brown,Australia,New South Wales,Male,31,Conditional
2304,Michael Osei,Germany,Berlin,Male,23,Unconditional
2305,Omar Kim,China,Shanghai,Female,29,Unconditional
2306,Amina Santos,India,Maharashtra,Male,39,Conditional
2307,John Nwosu,Brazil,Rio de Janeiro,Female,22,Conditional
2308,Liu Jones,India,Maharashtra,Male,38,Unconditional
2309,Tunde Jones,India,Tamil Nadu,Male,44,Unconditional
2310,Emily Davis,India,Maharashtra,Male,33,Unconditional
2311,Ahmed Kumar,UK,London,Female,30,Unconditional
2312,David Rodriguez,United States,California,Male,33,Conditional
2313,Ifeoma Adetokunbo,Germany,Bavaria,Female,26,Conditional
2314,Jane Miller,Canada,Ontario,Male,25,Unconditional
2315,Laila Uzoegwu,United States,New York,Female,31,Unconditional
2316,Emeka Miller,India,Maharashtra,Female,37,Unconditional
2317,Sofia Ali,Australia,Victoria,Female,43,Conditional
2318,Chris Uzoegwu,Germany,Bavaria,Female,28,Conditional
2319,Sarah Patel,Nigeria,Lagos,Male,40,Unconditional
2320,Sarah Miller,UK,Yorkshire,Female,29,Conditional
2321,Michael Davis,Australia,New South Wales,Female,30,Unconditional
2322,Priya Smith,Nigeria,Lagos,Male,39,Unconditional
2323,Chinonso Rodriguez,Brazil,Rio de Janeiro,Female,31,Conditional
2324,Chinonso Uzoegwu,Australia,New South Wales,Female,37,Conditional
2325,Omar Garcia,Australia,Victoria,Female,38,Unconditional
2326,Fatima Silva,United States,New York,Male,35,Conditional
2327,Fatima Chukwu,Australia,New South Wales,Male,24,Conditional
2328,Chijioke Okwuosa,Brazil,São Paulo,Female,23,Conditional
2329,Laila Uzoegwu,Australia,New South Wales,Male,30,Conditional
2330,Sarah Patel,Germany,Berlin,Male,44,Unconditional
2331,Priya Kim,India,Delhi,Male,33,Unconditional
2332,Emily Miller,China,Beijing,Male,23,Conditional
2333,Emily Nwosu,Germany,Berlin,Male,39,Unconditional
2334,Liu Müller,Germany,Berlin,Female,35,Unconditional
2335,Tunde Jones,Japan,Osaka,Male,33,Unconditional
2336,James Ali,Canada,Ontario,Male,32,Unconditional
2337,Michael Cheng,China,Shanghai,Female,44,Unconditional
2338,Michael Brown,UK,Yorkshire,Male,24,Conditional
2339,Chris Santos,Brazil,Rio de Janeiro,Female,24,Unconditional
2340,Maria Santos,Brazil,São Paulo,Male,29,Unconditional
2341,Laila Jones,Germany,Bavaria,Male,39,Conditional
2342,John Chen,Nigeria,Lagos,Male,40,Unconditional
2343,Adeola Patel,Japan,Tokyo,Female,42,Conditional
2344,Adeola Müller,Canada,Ontario,Male,42,Unconditional
2345,Chris Miller,India,Delhi,Female,40,Conditional
2346,Jessica Ali,United States,California,Male,36,Unconditional
